fastANI95_representative	GTDB_representative_classification	GTDB_display_taxon	representative_oxygen_use_class	n_clusters_in_this_oxygen_class	n_analysis_MAG_members	analysis_MAG_members	member_oxygen_use_classes	all_analysis_members_match_representative_trait	class_level_cluster_sum_p_value	class_level_cluster_max_p_value
G03_bin.17	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900545585	Vescimonas sp900545585	Predicted anaerobe	280	8	A08_bin.27,F06_bin.28,F07_bin.116,G02_bin.14,G03_bin.17,G04_bin.15,G07_bin.38,H06_bin.45	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G03_bin.32	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Onthomonas;s__Onthomonas sp900545815	Onthomonas sp900545815	Predicted anaerobe	280	2	F07_bin.75,G03_bin.32	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G03_bin.62	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Merdivicinus;s__Merdivicinus sp934539585	Merdivicinus sp934539585	Predicted anaerobe	280	1	G03_bin.62	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G03_bin.76	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Flemingiibacterium;s__Flemingiibacterium sp900546315	Flemingiibacterium sp900546315	Predicted anaerobe	280	1	G03_bin.76	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G04_bin.50	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp003529475	Butyribacter sp003529475	Predicted anaerobe	280	6	C05_bin.62,C08_bin.23,E02_bin.38,F07_bin.103,G04_bin.50,G08_bin.19	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G04_bin.79	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Parasutterella;s__Parasutterella excrementihominis	Parasutterella excrementihominis	Predicted anaerobe	280	6	A08_bin.86,F07_bin.38,G04_bin.79,G05_bin.64,G07_bin.26,H04_bin.15	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G04_bin.89	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-302;s__CAG-302 sp934162325	CAG-302 sp934162325	Predicted anaerobe	280	4	A05_bin.42,D03_bin.3,G04_bin.89,G06_bin.58	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G04_bin.90	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	Bacteroides stercoris	Predicted anaerobe	280	2	D06_bin.48,G04_bin.90	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G05_bin.10	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855	Phil1 sp001940855	Predicted anaerobe	280	5	B01_bin.3,B02_bin.78,F06_bin.50,G05_bin.10,H03_bin.109	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G05_bin.13	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides intestinale	Ruminococcoides intestinale	Predicted anaerobe	280	15	A03_bin.14,A08_bin.6,B05_bin.16,C01_bin.35,C04_bin.8,C05_bin.38,D01_bin.78,E01_bin.97,E08_bin.75,G01_bin.67,G05_bin.13,G07_bin.51,H01_bin.28,H03_bin.103,H05_bin.17	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G05_bin.15	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Maccoyibacter;s__Maccoyibacter intestinihominis	Maccoyibacter intestinihominis	Predicted anaerobe	280	2	E04_bin.10,G05_bin.15	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G05_bin.22	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	PeH17 sp000435055	Predicted anaerobe	280	4	B08_bin.35,G03_bin.20,G05_bin.22,G08_bin.13	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G05_bin.67	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas paravirosa	Butyricimonas paravirosa	Predicted anaerobe	280	5	A03_bin.63,B03_bin.16,B08_bin.7,F08_bin.66,G05_bin.67	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G05_bin.71	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp002472405	F23-B02 sp002472405	Predicted anaerobe	280	1	G05_bin.71	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G05_bin.76	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-382;g__Woodwardiibium;s__Woodwardiibium sp900760275	Woodwardiibium sp900760275	Predicted anaerobe	280	1	G05_bin.76	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G06_bin.14	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000436835	Eubacterium R sp000436835	Predicted anaerobe	280	3	C05_bin.9,F08_bin.49,G06_bin.14	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G06_bin.24	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135	CAG-170 sp000432135	Predicted anaerobe	280	16	A05_bin.39,B08_bin.69,C04_bin.69,C07_bin.6,D01_bin.12,D06_bin.37,E02_bin.19,E06_bin.40,E08_bin.86,F05_bin.27,F07_bin.33,G02_bin.18,G05_bin.41,G06_bin.24,H03_bin.67,H06_bin.22	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G06_bin.89	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp900541585	Alistipes sp900541585	Predicted anaerobe	280	1	G06_bin.89	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G07_bin.107	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia faecis	Roseburia faecis	Predicted anaerobe	280	23	A02_bin.81,A03_bin.33,B05_bin.18,B06_bin.67,B09_bin.2,C01_bin.32,C03_bin.17,C04_bin.34,C06_bin.21,D01_bin.60,D03_bin.91,D06_bin.65,D07_bin.55,E06_bin.52,F02_bin.28,F03_bin.47,F05_bin.20,G03_bin.56,G05_bin.98,G06_bin.70,G07_bin.107,H01_bin.34,H08_bin.20	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G07_bin.76	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola	Phocaeicola coprocola	Predicted anaerobe	280	6	A02_bin.50,A07_bin.37,A08_bin.93,G07_bin.76,H03_bin.62,H08_bin.46	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G07_bin.85	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	UBA11524 sp000437595	Predicted anaerobe	280	31	A05_bin.101,A06_bin.57,A07_bin.74,A08_bin.90,A09_bin.42,B02_bin.31,B03_bin.66,C01_bin.5,C05_bin.1,C07_bin.62,C08_bin.8,D01_bin.46,D03_bin.71,E01_bin.91,E02_bin.42,E08_bin.71,F01_bin.9,F05_bin.7,F06_bin.36,F07_bin.57,F08_bin.14,G01_bin.15,G03_bin.82,G04_bin.75,G05_bin.65,G07_bin.85,H01_bin.47,H02_bin.3,H03_bin.30,H05_bin.33,H06_bin.84	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G08_bin.11	d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1212;f__UBA1255;g__Egerieisoma;s__Egerieisoma faecipullorum	Egerieisoma faecipullorum	Predicted anaerobe	280	3	B01_bin.26,E08_bin.39,G08_bin.11	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G08_bin.17	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp900317525	Hominicoprocola sp900317525	Predicted anaerobe	280	30	A01_bin.90,A04_bin.22,A08_bin.31,B01_bin.65,B02_bin.103,B03_bin.10,B05_bin.38,B08_bin.51,C01_bin.45,C02_bin.56,C04_bin.92,C05_bin.79,D08_bin.98,E01_bin.82,E06_bin.60,E08_bin.42,F04_bin.46,F05_bin.16,F06_bin.95,F08_bin.31,G01_bin.33,G02_bin.44,G04_bin.43,G05_bin.66,G06_bin.75,G07_bin.80,G08_bin.17,H02_bin.28,H04_bin.65,H06_bin.56	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G08_bin.64	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha merdavium	Scatomorpha merdavium	Predicted anaerobe	280	1	G08_bin.64	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G08_bin.70	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Alectryocaccomicrobium;s__Alectryocaccomicrobium faecavium	Alectryocaccomicrobium faecavium	Predicted anaerobe	280	1	G08_bin.70	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G08_bin.86	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__JAZOXB01;s__JAZOXB01 sp040096185	JAZOXB01 sp040096185	Predicted anaerobe	280	3	A04_bin.2,C07_bin.80,G08_bin.86	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G08_bin.88	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter;s__Merdibacter merdipullorum	Merdibacter merdipullorum	Predicted anaerobe	280	1	G08_bin.88	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
G08_bin.9	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium taiwanense	Faecalibacterium taiwanense	Predicted anaerobe	280	9	A04_bin.11,B08_bin.49,C03_bin.11,C06_bin.18,C07_bin.5,D04_bin.50,E03_bin.58,F04_bin.64,G08_bin.9	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H01_bin.11	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900540775	Gemmiger sp900540775	Predicted anaerobe	280	1	H01_bin.11	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H01_bin.42	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900540945	Collinsella sp900540945	Predicted anaerobe	280	1	H01_bin.42	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H01_bin.45	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sinensis	Prevotella sinensis	Predicted anaerobe	280	1	H01_bin.45	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H01_bin.58	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900554275	Vescimonas sp900554275	Predicted anaerobe	280	1	H01_bin.58	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H01_bin.87	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor intestinalis	Acetatifactor intestinalis	Predicted anaerobe	280	7	A01_bin.65,C02_bin.28,D06_bin.47,E02_bin.22,F07_bin.132,H01_bin.87,H03_bin.36	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H01_bin.93	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900553545	CAG-170 sp900553545	Predicted anaerobe	280	1	H01_bin.93	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H02_bin.14	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900547745	Vescimonas sp900547745	Predicted anaerobe	280	3	C01_bin.23,C05_bin.87,H02_bin.14	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H02_bin.18	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	Bifidobacterium adolescentis	Predicted anaerobe	280	10	A08_bin.1,A09_bin.34,B05_bin.80,E01_bin.26,E02_bin.16,F02_bin.7,F04_bin.55,G07_bin.30,G08_bin.42,H02_bin.18	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H02_bin.19	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella seckii	Sutterella seckii	Predicted anaerobe	280	2	E02_bin.3,H02_bin.19	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H02_bin.41	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus	Ruminococcus C callidus	Predicted anaerobe	280	2	F02_bin.71,H02_bin.41	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H03_bin.18	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__CAG-313;s__CAG-313 sp000433035	CAG-313 sp000433035	Predicted anaerobe	280	3	B08_bin.32,G05_bin.86,H03_bin.18	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H03_bin.2	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1206;s__UBA1206 sp000433115	UBA1206 sp000433115	Predicted anaerobe	280	1	H03_bin.2	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H03_bin.22	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp000434635	Faecousia sp000434635	Predicted anaerobe	280	7	A06_bin.8,F04_bin.24,G03_bin.31,G05_bin.9,H01_bin.20,H03_bin.22,H06_bin.73	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H03_bin.38	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1750;g__Spyradocola;s__Spyradocola sp905193155	Spyradocola sp905193155	Predicted anaerobe	280	1	H03_bin.38	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H03_bin.66	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UMGS621;s__UMGS621 sp900543915	UMGS621 sp900543915	Predicted anaerobe	280	4	B06_bin.17,F07_bin.125,G05_bin.60,H03_bin.66	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H03_bin.72	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1312;s__UMGS1312 sp900550625	UMGS1312 sp900550625	Predicted anaerobe	280	1	H03_bin.72	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H04_bin.32	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia excrementipullorum	Evtepia excrementipullorum	Predicted anaerobe	280	2	A05_bin.58,H04_bin.32	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H04_bin.33	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A;s__Clostridium_A leptum	Clostridium A leptum	Predicted anaerobe	280	1	H04_bin.33	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H04_bin.57	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	Gemmiger formicilis	Predicted anaerobe	280	34	A02_bin.15,A04_bin.15,A05_bin.65,A07_bin.61,B02_bin.95,B04_bin.11,B08_bin.92,B09_bin.18,C03_bin.54,C04_bin.88,C08_bin.38,D02_bin.51,D04_bin.20,D05_bin.26,D06_bin.82,D07_bin.27,D08_bin.82,E02_bin.10,E08_bin.27,F01_bin.63,F02_bin.72,F03_bin.51,F05_bin.22,F06_bin.54,F07_bin.80,G01_bin.74,G03_bin.79,G04_bin.59,G05_bin.17,G06_bin.94,G08_bin.34,H04_bin.57,H05_bin.2,H06_bin.75	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H04_bin.68	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A ammoniilytica	Blautia A ammoniilytica	Predicted anaerobe	280	1	H04_bin.68	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H04_bin.7	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas avistercoris	Copromonas avistercoris	Predicted anaerobe	280	1	H04_bin.7	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H05_bin.27	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	Collinsella	Predicted anaerobe	280	2	F01_bin.21,H05_bin.27	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H05_bin.34	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia coli	Facultative/other	8	11	A09_bin.24,B03_bin.47,C01_bin.43,C07_bin.29,E04_bin.19,E06_bin.65,F08_bin.25,G02_bin.40,G05_bin.91,H01_bin.48,H05_bin.34	Facultative/other	TRUE	0.010925744105273945	0.01646798509219056
H05_bin.38	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Parabacteroides distasonis	Predicted anaerobe	280	41	A01_bin.91,A02_bin.44,A03_bin.43,A05_bin.111,A07_bin.79,A08_bin.63,B01_bin.75,B03_bin.44,B04_bin.52,B05_bin.20,B08_bin.25,B09_bin.73,C01_bin.16,C02_bin.46,C04_bin.40,C08_bin.21,D03_bin.37,D04_bin.64,D05_bin.35,D08_bin.89,E01_bin.14,E02_bin.11,E03_bin.65,E06_bin.28,E07_bin.32,E08_bin.90,F01_bin.40,F03_bin.21,F06_bin.39,F07_bin.76,F08_bin.73,G01_bin.75,G02_bin.49,G07_bin.53,H02_bin.5,H03_bin.31,H04_bin.18,H05_bin.38,H06_bin.43,H07_bin.5,H08_bin.32	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H05_bin.41	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas sp029983955	Faecalimonas sp029983955	Predicted anaerobe	280	1	H05_bin.41	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H05_bin.43	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia rectalis	Roseburia rectalis	Predicted anaerobe	280	40	A02_bin.69,A04_bin.62,A05_bin.45,A06_bin.102,A08_bin.78,A09_bin.53,B01_bin.12,B04_bin.77,B05_bin.46,B08_bin.67,B09_bin.35,C02_bin.45,C03_bin.42,C04_bin.29,C05_bin.61,C07_bin.77,C08_bin.61,D01_bin.21,D02_bin.68,D03_bin.8,D05_bin.23,D06_bin.33,D07_bin.68,D08_bin.78,E02_bin.14,E07_bin.1,E08_bin.3,F01_bin.37,F04_bin.60,F06_bin.48,F07_bin.26,G01_bin.9,G03_bin.28,G07_bin.66,H01_bin.72,H02_bin.12,H04_bin.20,H05_bin.43,H07_bin.66,H08_bin.21	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H06_bin.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435975	Vescimonas sp000435975	Predicted anaerobe	280	3	A07_bin.23,E08_bin.74,H06_bin.1	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H06_bin.54	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-914;s__CAG-914 sp000437895	CAG-914 sp000437895	Predicted anaerobe	280	1	C07_bin.60	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H06_bin.57	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__UBA644;g__UBA644;s__UBA644 sp900547165	UBA644 sp900547165	Predicted anaerobe	280	4	B01_bin.48,D03_bin.14,F06_bin.85,H06_bin.57	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H06_bin.61	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Fusicatenibacter saccharivorans	Predicted anaerobe	280	35	A03_bin.12,A05_bin.57,B01_bin.28,B02_bin.44,B05_bin.87,B06_bin.74,B07_bin.56,B08_bin.12,C01_bin.37,C03_bin.37,C05_bin.53,C06_bin.54,C07_bin.10,D01_bin.53,D02_bin.63,D03_bin.88,D08_bin.37,E03_bin.20,E06_bin.78,E08_bin.47,F01_bin.56,F02_bin.74,F03_bin.12,F05_bin.41,F06_bin.83,F08_bin.34,G03_bin.33,G05_bin.28,G06_bin.95,H01_bin.35,H02_bin.24,H05_bin.56,H06_bin.61,H07_bin.41,H08_bin.31	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H06_bin.64	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	Ruminiclostridium E siraeum	Predicted anaerobe	280	9	A08_bin.30,C07_bin.30,D05_bin.96,D08_bin.90,F07_bin.3,G01_bin.88,G03_bin.97,G07_bin.90,H06_bin.64	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H06_bin.86	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__CAG-313;s__CAG-313 sp900539265	CAG-313 sp900539265	Predicted anaerobe	280	1	H06_bin.86	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H07_bin.11	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pilosibacter;s__Pilosibacter sp900066785	Pilosibacter sp900066785	Predicted anaerobe	280	1	H07_bin.11	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H07_bin.16	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides xylanisolvens	Predicted anaerobe	280	1	H07_bin.16	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H07_bin.23	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	Faecalibacterium longum	Predicted anaerobe	280	22	A03_bin.19,A05_bin.88,A07_bin.8,B01_bin.23,B05_bin.71,C01_bin.56,C06_bin.58,C07_bin.94,D01_bin.65,D02_bin.3,D03_bin.85,D06_bin.21,E06_bin.4,E07_bin.43,E08_bin.53,F04_bin.39,F06_bin.52,H02_bin.46,H03_bin.35,H05_bin.53,H07_bin.23,H08_bin.18	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H07_bin.27	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus acidophilus	Lactobacillus acidophilus	Facultative/other	8	1	H07_bin.27	Facultative/other	TRUE	0.010925744105273945	0.01646798509219056
H07_bin.29	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter sp944387015	Oscillibacter sp944387015	Predicted anaerobe	280	1	H07_bin.29	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H07_bin.48	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	Mediterraneibacter faecis	Predicted anaerobe	280	2	C06_bin.35,H07_bin.48	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H07_bin.63	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides thetaiotaomicron	Predicted anaerobe	280	4	B03_bin.55,D07_bin.53,G02_bin.33,H07_bin.63	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
H08_bin.15	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Otoolea;s__Otoolea fessa	Otoolea fessa	Predicted anaerobe	280	5	B09_bin.55,D02_bin.45,E07_bin.65,F07_bin.87,H08_bin.15	Predicted anaerobe	TRUE	0.9824559525111343	0.3519006719157689
