Source	Feature	Match Level	Feature Species Key	Feature Genus Key	Feature Family Key	Claim Allowed	Interpretation
Ronneby_MAG_GTDB_taxonomy	G04_bin.60	genus	bacteroides_cellulosilyticus	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	G05_bin.44	genus	bacteroides_hominis	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	G05_bin.98	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	G06_bin.70	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	G07_bin.107	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	G07_bin.66	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H01_bin.34	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H01_bin.45	genus	prevotella_sinensis	prevotella	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H01_bin.72	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H02_bin.12	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H02_bin.17	genus	phocaeicola_sp000432735	phocaeicola	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H03_bin.16	genus	bacteroides_cellulosilyticus	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H03_bin.82	genus	phocaeicola_intestinalis	phocaeicola	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H04_bin.20	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H05_bin.43	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H05_bin.65	genus	bacteroides_cellulosilyticus	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H05_bin.66	genus	bacteroides_sp900755095	bacteroides	bacteroidaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H07_bin.31	genus	odoribacter_sp900544025	odoribacter	marinifilaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H07_bin.59	genus	streptococcus_thermophilus	streptococcus	streptococcaceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H07_bin.66	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H08_bin.20	genus	roseburia_faecis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	H08_bin.21	genus	roseburia_rectalis	roseburia	lachnospiraceae	only_genus_or_family_overlap_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A01_bin.21	species_exact	parabacteroides_merdae	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A01_bin.91	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A02_bin.27	species_exact	bacteroides_uniformis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A02_bin.44	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A02_bin.50	species_exact	phocaeicola_coprocola	phocaeicola	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A02_bin.55	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A02_bin.58	species_exact	parabacteroides_merdae	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A03_bin.20	species_exact	bacteroides_uniformis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A03_bin.43	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A03_bin.47	species_exact	parabacteroides_merdae	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A03_bin.68	species_exact	roseburia_hominis	roseburia	lachnospiraceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A04_bin.45	species_exact	parabacteroides_merdae	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A04_bin.91	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A05_bin.111	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A05_bin.19	species_exact	parabacteroides_merdae	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A06_bin.107	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A06_bin.27	species_exact	bacteroides_uniformis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A06_bin.76	species_exact	parabacteroides_merdae	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A07_bin.28	species_exact	parabacteroides_merdae	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A07_bin.37	species_exact	phocaeicola_coprocola	phocaeicola	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A07_bin.50	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A07_bin.79	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A08_bin.63	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A08_bin.8	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	A08_bin.93	species_exact	phocaeicola_coprocola	phocaeicola	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B01_bin.75	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B02_bin.43	species_exact	bacteroides_uniformis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B02_bin.6	species_exact	phocaeicola_vulgatus	phocaeicola	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B03_bin.40	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B03_bin.44	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B03_bin.55	species_exact	bacteroides_thetaiotaomicron	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B03_bin.70	species_exact	roseburia_hominis	roseburia	lachnospiraceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B04_bin.17	species_exact	bacteroides_uniformis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B04_bin.52	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B04_bin.80	species_exact	phocaeicola_vulgatus	phocaeicola	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B05_bin.20	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B05_bin.27	species_exact	bacteroides_uniformis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B05_bin.40	species_exact	parabacteroides_merdae	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B05_bin.64	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B06_bin.18	species_exact	bacteroides_clarus	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B06_bin.28	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B06_bin.76	species_exact	bacteroides_uniformis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B07_bin.52	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B08_bin.25	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B08_bin.33	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B08_bin.5	species_exact	roseburia_hominis	roseburia	lachnospiraceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B08_bin.76	species_exact	bacteroides_uniformis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B08_bin.90	species_exact	phocaeicola_vulgatus	phocaeicola	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B08_bin.91	species_exact	parabacteroides_merdae	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B09_bin.104	species_exact	parabacteroides_merdae	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B09_bin.73	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B09_bin.76	species_exact	phocaeicola_vulgatus	phocaeicola	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	B09_bin.99	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C01_bin.16	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C01_bin.55	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C02_bin.30	species_exact	parabacteroides_merdae	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C02_bin.31	species_exact	bacteroides_uniformis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C02_bin.39	species_exact	phocaeicola_vulgatus	phocaeicola	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C02_bin.46	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C02_bin.79	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C03_bin.24	species_exact	bacteroides_uniformis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C04_bin.40	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C04_bin.44	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C05_bin.11	species_exact	roseburia_hominis	roseburia	lachnospiraceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C05_bin.55	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C05_bin.65	species_exact	bacteroides_clarus	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C06_bin.2	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C07_bin.13	species_exact	parabacteroides_merdae	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C07_bin.36	species_exact	bacteroides_fragilis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C07_bin.43	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C08_bin.21	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C08_bin.49	species_exact	roseburia_hominis	roseburia	lachnospiraceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	C08_bin.67	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D01_bin.47	species_exact	phocaeicola_vulgatus	phocaeicola	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D01_bin.64	species_exact	bacteroides_uniformis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D02_bin.11	species_exact	phocaeicola_vulgatus	phocaeicola	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D02_bin.33	species_exact	bacteroides_uniformis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D02_bin.37	species_exact	parabacteroides_merdae	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D03_bin.13	species_exact	parabacteroides_merdae	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D03_bin.19	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D03_bin.37	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D03_bin.40	species_exact	bacteroides_uniformis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D04_bin.64	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D05_bin.104	species_exact	bacteroides_uniformis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D05_bin.35	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D05_bin.70	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D06_bin.4	species_exact	bacteroides_uniformis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D06_bin.48	species_exact	bacteroides_stercoris	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D06_bin.88	species_exact	roseburia_hominis	roseburia	lachnospiraceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D07_bin.51	species_exact	bacteroides_uniformis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D07_bin.53	species_exact	bacteroides_thetaiotaomicron	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D08_bin.101	species_exact	bacteroides_uniformis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D08_bin.36	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D08_bin.81	species_exact	roseburia_hominis	roseburia	lachnospiraceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D08_bin.89	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	D08_bin.97	species_exact	parabacteroides_merdae	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E01_bin.14	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E01_bin.69	species_exact	roseburia_hominis	roseburia	lachnospiraceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E01_bin.76	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E01_bin.83	species_exact	bacteroides_uniformis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E02_bin.11	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E02_bin.24	species_exact	parabacteroides_merdae	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E02_bin.63	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E02_bin.71	species_exact	roseburia_hominis	roseburia	lachnospiraceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E03_bin.27	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E03_bin.45	species_exact	parabacteroides_merdae	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E03_bin.65	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E06_bin.28	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E06_bin.68	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E07_bin.18	species_exact	bacteroides_uniformis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E07_bin.32	species_exact	parabacteroides_distasonis	parabacteroides	tannerellaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E07_bin.52	species_exact	odoribacter_splanchnicus	odoribacter	marinifilaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E07_bin.54	species_exact	roseburia_hominis	roseburia	lachnospiraceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
Ronneby_MAG_GTDB_taxonomy	E07_bin.8	species_exact	bacteroides_fragilis	bacteroides	bacteroidaceae	species_exact_allowed	overlap_with_experimental_bioaccumulation_reference_not_mechanistic_validation
