MAG ID	Cluster ID	Cluster Size	Representative MAG ID	Is Representative	Quality Score	Completeness	Contamination	N50 Contigs	Contigs	Genome Size Bp
D04_bin.48	ANI95_cluster_00186	6	C08_bin.86	False	92.72669	97.01	1.5	321839	17	2225210
E03_bin.59	ANI95_cluster_00186	6	C08_bin.86	False	76.72529	87.62	2.2	12799	227	1802255
F06_bin.32	ANI95_cluster_00186	6	C08_bin.86	False	84.15444	92.53	1.7	14444	200	2118438
H04_bin.11	ANI95_cluster_00186	6	C08_bin.86	False	82.02283	88.6	1.5	92543	26	1809367
C08_bin.87	ANI95_cluster_00187	1	C08_bin.87	True	98.91049	98.32	0.0	59629	58	2546389
D01_bin.11	ANI95_cluster_00188	1	D01_bin.11	True	84.16704	89.97	1.17	8774	407	2608532
A06_bin.60	ANI95_cluster_00189	6	D01_bin.23	False	70.18679	93.29	4.7	40579	90	2540857
A07_bin.52	ANI95_cluster_00189	6	D01_bin.23	False	71.79512	94.97	4.7	34142	163	2914794
B06_bin.48	ANI95_cluster_00189	6	D01_bin.23	False	75.38185	85.41	2.01	6015	383	1919011
C03_bin.10	ANI95_cluster_00189	6	D01_bin.23	False	64.37823	81.85	3.5	6733	391	1944467
D01_bin.23	ANI95_cluster_00189	6	D01_bin.23	True	87.74969	97.52	2.01	29099	113	2432592
D07_bin.38	ANI95_cluster_00189	6	D01_bin.23	False	60.22716	85.03	4.97	8056	334	1996628
A09_bin.9	ANI95_cluster_00190	2	D01_bin.28	False	76.95428	80.52	0.86	74688	126	5545625
D01_bin.28	ANI95_cluster_00190	2	D01_bin.28	True	85.27387	94.73	2.04	75467	108	5255509
A03_bin.77	ANI95_cluster_00191	8	D01_bin.36	False	75.00282	85.02	2.01	6842	356	1908787
B02_bin.57	ANI95_cluster_00191	8	D01_bin.36	False	63.81048	80.47	3.33	3788	474	1694802
B05_bin.78	ANI95_cluster_00191	8	D01_bin.36	False	73.25771	84.44	2.24	5661	389	1785949
C01_bin.46	ANI95_cluster_00191	8	D01_bin.36	False	78.58985	90.26	2.35	10955	297	2151885
D01_bin.36	ANI95_cluster_00191	8	D01_bin.36	True	92.14335	92.45	0.11	25615	128	2092700
D05_bin.46	ANI95_cluster_00191	8	D01_bin.36	False	68.3557	94.3	5.2	8800	323	2165625
D06_bin.1	ANI95_cluster_00191	8	D01_bin.36	False	81.22751	91.19	2.01	11381	263	2137815
E07_bin.24	ANI95_cluster_00191	8	D01_bin.36	False	82.38052	90.19	1.57	7552	350	2069625
D01_bin.63	ANI95_cluster_00192	1	D01_bin.63	True	78.77738	86.17	1.48	5158	442	1904056
A02_bin.27	ANI95_cluster_00193	32	D01_bin.64	False	82.67325	87.9	1.3	127775	45	4007969
A03_bin.20	ANI95_cluster_00193	32	D01_bin.64	False	92.44456	93.57	0.46	117946	49	3851964
A06_bin.27	ANI95_cluster_00193	32	D01_bin.64	False	84.24792	87.98	1.12	187322	53	4139246
B02_bin.43	ANI95_cluster_00193	32	D01_bin.64	False	92.48385	98.88	1.49	105965	58	4316487
B04_bin.17	ANI95_cluster_00193	32	D01_bin.64	False	88.9476	95.17	1.57	163180	42	4368180
B05_bin.27	ANI95_cluster_00193	32	D01_bin.64	False	37.74946	80.69	8.62	18966	302	3693687
B06_bin.76	ANI95_cluster_00193	32	D01_bin.64	False	67.5577	95.24	5.58	24790	302	4210911
B08_bin.76	ANI95_cluster_00193	32	D01_bin.64	False	55.40288	96.77	8.55	138988	70	4882490
C02_bin.31	ANI95_cluster_00193	32	D01_bin.64	False	89.04211	97.8	2.1	174701	49	4402861
C03_bin.24	ANI95_cluster_00193	32	D01_bin.64	False	90.93805	96.52	1.3	92485	68	4194791
D01_bin.64	ANI95_cluster_00193	32	D01_bin.64	True	101.20664	98.88	0.0	232984	32	4583710
D02_bin.33	ANI95_cluster_00193	32	D01_bin.64	False	92.06541	93.3	0.28	19531	299	3642581
D03_bin.40	ANI95_cluster_00193	32	D01_bin.64	False	83.72701	88.53	1.02	31611	191	3527586
D05_bin.104	ANI95_cluster_00193	32	D01_bin.64	False	72.94993	98.28	5.17	53533	154	4615107
D06_bin.4	ANI95_cluster_00193	32	D01_bin.64	False	89.26377	94.97	1.43	144807	43	4111968
D07_bin.51	ANI95_cluster_00193	32	D01_bin.64	False	93.59564	92.19	0.0	141174	61	4320167
D08_bin.101	ANI95_cluster_00193	32	D01_bin.64	False	64.89572	89.2	4.89	17482	291	3221410
E01_bin.83	ANI95_cluster_00193	32	D01_bin.64	False	96.6539	97.42	0.37	108960	57	4193337
E07_bin.18	ANI95_cluster_00193	32	D01_bin.64	False	57.82445	93.31	7.19	47905	146	4037111
F03_bin.15	ANI95_cluster_00193	32	D01_bin.64	False	93.79109	91.05	0.0	274479	37	4228232
F06_bin.91	ANI95_cluster_00193	32	D01_bin.64	False	86.9412	96.1	1.98	75010	89	4165611
F08_bin.97	ANI95_cluster_00193	32	D01_bin.64	False	71.48962	88.12	3.44	58182	122	4045509
G01_bin.46	ANI95_cluster_00193	32	D01_bin.64	False	81.68265	81.36	0.0	34005	174	3239514
G02_bin.57	ANI95_cluster_00193	32	D01_bin.64	False	89.33241	92.66	0.74	38791	155	3865201
G04_bin.78	ANI95_cluster_00193	32	D01_bin.64	False	76.09033	87.89	2.54	90633	60	3787627
G05_bin.75	ANI95_cluster_00193	32	D01_bin.64	False	73.25517	82.71	1.95	31247	173	3361309
G06_bin.83	ANI95_cluster_00193	32	D01_bin.64	False	57.73243	87.32	5.98	33023	178	3680910
G07_bin.74	ANI95_cluster_00193	32	D01_bin.64	False	70.20364	90.82	4.21	44934	157	3935227
H01_bin.105	ANI95_cluster_00193	32	D01_bin.64	False	83.70795	87.79	0.87	28685	189	3626048
H03_bin.24	ANI95_cluster_00193	32	D01_bin.64	False	45.03612	93.32	9.7	24582	297	4677828
H04_bin.70	ANI95_cluster_00193	32	D01_bin.64	False	97.27911	95.91	0.0	137471	56	4292552
H05_bin.62	ANI95_cluster_00193	32	D01_bin.64	False	74.26919	86.61	2.54	37729	181	3928184
A02_bin.80	ANI95_cluster_00194	27	D01_bin.67	False	90.95363	94.35	0.81	65843	48	2006762
A04_bin.3	ANI95_cluster_00194	27	D01_bin.67	False	89.32729	92.74	0.81	64139	41	1979659
A07_bin.89	ANI95_cluster_00194	27	D01_bin.67	False	87.45472	91.13	0.81	38512	104	2044174
A09_bin.39	ANI95_cluster_00194	27	D01_bin.67	False	47.15918	90.51	8.67	4638	472	1856437
B01_bin.15	ANI95_cluster_00194	27	D01_bin.67	False	94.67849	98.39	0.81	34769	92	2055014
B02_bin.49	ANI95_cluster_00194	27	D01_bin.67	False	57.84103	96.1	7.66	7763	366	2168827
B08_bin.83	ANI95_cluster_00194	27	D01_bin.67	False	82.01681	97.58	3.15	20321	164	2022027
C05_bin.52	ANI95_cluster_00194	27	D01_bin.67	False	73.62814	89.74	3.23	7034	322	1788162
D01_bin.67	ANI95_cluster_00194	27	D01_bin.67	True	96.56327	100.0	0.81	61827	50	2107207
D03_bin.89	ANI95_cluster_00194	27	D01_bin.67	False	88.85111	99.19	2.15	41861	75	2059213
D04_bin.7	ANI95_cluster_00194	27	D01_bin.67	False	95.66298	99.19	0.81	52868	57	2044902
E01_bin.68	ANI95_cluster_00194	27	D01_bin.67	False	87.21273	91.13	0.81	15243	197	2021182
E03_bin.71	ANI95_cluster_00194	27	D01_bin.67	False	95.7135	99.19	0.81	57800	45	1928810
E07_bin.44	ANI95_cluster_00194	27	D01_bin.67	False	46.93869	88.19	8.25	4749	488	2049692
F02_bin.34	ANI95_cluster_00194	27	D01_bin.67	False	90.71062	98.39	1.61	37942	88	2115142
F04_bin.7	ANI95_cluster_00194	27	D01_bin.67	False	90.2039	99.19	1.88	42140	75	2101750
F06_bin.35	ANI95_cluster_00194	27	D01_bin.67	False	81.10428	97.18	3.23	10088	266	2057148
F07_bin.59	ANI95_cluster_00194	27	D01_bin.67	False	63.86163	96.37	6.52	11733	257	2189596
F08_bin.40	ANI95_cluster_00194	27	D01_bin.67	False	86.74974	98.39	2.42	46734	76	2065160
G02_bin.63	ANI95_cluster_00194	27	D01_bin.67	False	89.32797	92.74	0.81	64357	56	1975572
G04_bin.45	ANI95_cluster_00194	27	D01_bin.67	False	80.54062	100.0	4.03	69642	58	2127965
G05_bin.97	ANI95_cluster_00194	27	D01_bin.67	False	91.56217	95.16	0.81	45967	75	1861387
G06_bin.90	ANI95_cluster_00194	27	D01_bin.67	False	86.01487	89.52	0.81	55037	55	2052035
G08_bin.15	ANI95_cluster_00194	27	D01_bin.67	False	94.9496	98.39	0.81	61470	51	2103580
H03_bin.68	ANI95_cluster_00194	27	D01_bin.67	False	76.38802	89.26	2.58	6202	340	1812015
H06_bin.15	ANI95_cluster_00194	27	D01_bin.67	False	93.94593	97.58	0.81	42353	76	1989527
H08_bin.44	ANI95_cluster_00194	27	D01_bin.67	False	69.91439	96.77	5.38	7869	343	2010340
B02_bin.6	ANI95_cluster_00195	14	D02_bin.11	False	70.13089	97.56	5.64	78669	158	5529533
B04_bin.80	ANI95_cluster_00195	14	D02_bin.11	False	70.70999	88.35	3.97	221399	40	4509103
B08_bin.90	ANI95_cluster_00195	14	D02_bin.11	False	72.15714	89.61	3.76	135404	69	4759720
B09_bin.76	ANI95_cluster_00195	14	D02_bin.11	False	81.10878	86.8	1.16	14558	368	3940051
C02_bin.39	ANI95_cluster_00195	14	D02_bin.11	False	81.49315	96.47	3.07	39345	203	4618349
D01_bin.47	ANI95_cluster_00195	14	D02_bin.11	False	88.27093	98.5	2.26	107943	85	4708957
D02_bin.11	ANI95_cluster_00195	14	D02_bin.11	True	97.90603	98.87	0.38	94363	76	4397902
F01_bin.19	ANI95_cluster_00195	14	D02_bin.11	False	91.4593	94.13	0.6	35180	225	4403761
F03_bin.42	ANI95_cluster_00195	14	D02_bin.11	False	83.32524	97.74	3.17	144094	57	5322967
F06_bin.86	ANI95_cluster_00195	14	D02_bin.11	False	84.66414	93.61	1.88	47304	189	4869521
F08_bin.71	ANI95_cluster_00195	14	D02_bin.11	False	69.3875	93.11	4.81	35260	251	4898467
H02_bin.76	ANI95_cluster_00195	14	D02_bin.11	False	71.15974	97.13	5.28	44754	178	4511558
H07_bin.24	ANI95_cluster_00195	14	D02_bin.11	False	81.7626	93.98	2.63	93950	69	4299216
H08_bin.10	ANI95_cluster_00195	14	D02_bin.11	False	89.6999	97.39	1.88	171490	50	4980119
D02_bin.28	ANI95_cluster_00196	1	D02_bin.28	True	78.59892	85.87	1.48	15682	279	2770257
D02_bin.53	ANI95_cluster_00197	2	D02_bin.53	True	86.14177	95.21	1.83	10667	249	1969957
G04_bin.44	ANI95_cluster_00197	2	D02_bin.53	False	79.378	91.31	2.42	18280	148	2005839
D03_bin.27	ANI95_cluster_00198	2	D03_bin.27	True	85.06595	96.25	2.25	10845	425	2639003
H07_bin.3	ANI95_cluster_00198	2	D03_bin.27	False	84.20166	89.51	1.12	29946	78	1531985
B08_bin.38	ANI95_cluster_00199	3	D03_bin.84	False	36.15624	86.09	10.0	9634	301	1924703
D03_bin.84	ANI95_cluster_00199	3	D03_bin.84	True	74.00683	90.8	3.41	26793	111	1812989
H05_bin.44	ANI95_cluster_00199	3	D03_bin.84	False	57.79664	81.59	4.78	12914	225	1914120
D04_bin.18	ANI95_cluster_00200	1	D04_bin.18	True	72.34207	90.16	3.61	24657	145	2310066
A01_bin.93	ANI95_cluster_00201	3	D04_bin.5	False	68.75891	96.08	5.5	20261	237	3153817
B04_bin.79	ANI95_cluster_00201	3	D04_bin.5	False	86.63643	92.12	1.14	23643	200	2869341
D04_bin.5	ANI95_cluster_00201	3	D04_bin.5	True	97.46832	99.33	0.47	49852	102	3346111
D04_bin.58	ANI95_cluster_00202	1	D04_bin.58	True	84.59138	97.32	2.57	14878	274	2624906
D05_bin.12	ANI95_cluster_00203	3	D05_bin.12	True	86.39637	91.21	0.98	11287	265	2159472
D06_bin.55	ANI95_cluster_00203	3	D05_bin.12	False	51.86528	91.93	8.11	49538	101	2599949
G08_bin.36	ANI95_cluster_00203	3	D05_bin.12	False	80.10116	90.88	2.24	43146	103	2463388
A04_bin.81	ANI95_cluster_00204	8	D05_bin.15	False	89.55518	94.96	1.13	26368	185	3274141
B03_bin.11	ANI95_cluster_00204	8	D05_bin.15	False	75.98401	90.75	3.02	34861	146	3297732
B05_bin.26	ANI95_cluster_00204	8	D05_bin.15	False	95.41382	97.74	0.57	53522	114	3341597
B09_bin.75	ANI95_cluster_00204	8	D05_bin.15	False	76.29695	87.94	2.34	9845	415	3051570
D05_bin.15	ANI95_cluster_00204	8	D05_bin.15	True	97.0416	96.6	0.0	45200	104	3018300
E04_bin.5	ANI95_cluster_00204	8	D05_bin.15	False	66.33408	93.34	5.42	13258	385	3381819
F02_bin.51	ANI95_cluster_00204	8	D05_bin.15	False	77.80751	84.25	1.29	6711	596	3015728
G04_bin.58	ANI95_cluster_00204	8	D05_bin.15	False	92.09206	93.78	0.38	23346	214	3087453
D05_bin.39	ANI95_cluster_00205	1	D05_bin.39	True	69.57283	92.28	4.68	70233	95	2643780
D05_bin.59	ANI95_cluster_00206	1	D05_bin.59	True	88.61793	91.61	0.67	36873	108	2575096
D05_bin.66	ANI95_cluster_00207	1	D05_bin.66	True	92.32053	91.82	0.0	50713	66	2130086
D05_bin.72	ANI95_cluster_00208	1	D05_bin.72	True	80.58269	91.16	2.13	10199	293	2231843
D05_bin.78	ANI95_cluster_00209	5	D05_bin.78	True	97.78555	98.79	0.27	36055	150	2964440
D06_bin.42	ANI95_cluster_00209	5	D05_bin.78	False	91.66415	97.18	1.13	16305	289	3016343
F04_bin.34	ANI95_cluster_00209	5	D05_bin.78	False	83.54074	90.02	1.3	7074	500	2761583
G06_bin.16	ANI95_cluster_00209	5	D05_bin.78	False	94.68163	95.65	0.27	39353	119	3081932
G08_bin.46	ANI95_cluster_00209	5	D05_bin.78	False	78.36783	95.16	3.49	66823	104	3063130
D05_bin.82	ANI95_cluster_00210	1	D05_bin.82	True	98.98822	97.32	0.0	166972	15	1889780
D05_bin.84	ANI95_cluster_00211	1	D05_bin.84	True	82.49666	87.27	1.01	28756	109	1876644
B06_bin.102	ANI95_cluster_00212	12	D06_bin.25	False	95.17518	94.63	0.0	55258	74	2684091
B08_bin.9	ANI95_cluster_00212	12	D06_bin.25	False	84.64333	83.89	0.0	75773	44	2148363
C01_bin.72	ANI95_cluster_00212	12	D06_bin.25	False	95.90157	97.25	0.34	36427	127	2410994
C04_bin.12	ANI95_cluster_00212	12	D06_bin.25	False	85.76904	85.23	0.0	54484	58	2060072
C05_bin.19	ANI95_cluster_00212	12	D06_bin.25	False	95.25659	96.0	0.18	17929	227	2711989
D06_bin.25	ANI95_cluster_00212	12	D06_bin.25	True	96.50899	95.97	0.0	54609	71	2380026
D07_bin.46	ANI95_cluster_00212	12	D06_bin.25	False	80.6359	81.72	0.22	6110	452	2307882
E02_bin.47	ANI95_cluster_00212	12	D06_bin.25	False	95.62491	95.3	0.0	33631	114	2546092
F05_bin.3	ANI95_cluster_00212	12	D06_bin.25	False	93.13519	95.97	0.67	52359	84	2800960
F07_bin.36	ANI95_cluster_00212	12	D06_bin.25	False	72.00719	81.21	2.01	85109	39	1953991
G04_bin.97	ANI95_cluster_00212	12	D06_bin.25	False	91.98735	91.28	0.0	71355	62	2458532
H03_bin.80	ANI95_cluster_00212	12	D06_bin.25	False	85.63392	92.26	1.34	10432	304	2392051
D06_bin.38	ANI95_cluster_00213	1	D06_bin.38	True	87.39621	97.09	2.03	46711	109	2818377
D06_bin.58	ANI95_cluster_00214	1	D06_bin.58	True	80.93185	86.62	1.16	13275	209	2147099
A05_bin.50	ANI95_cluster_00215	9	D06_bin.80	False	88.52288	97.58	1.88	35158	87	1894005
B01_bin.44	ANI95_cluster_00215	9	D06_bin.80	False	90.0579	99.19	1.88	27810	102	1850657
B03_bin.27	ANI95_cluster_00215	9	D06_bin.80	False	94.10048	99.19	1.08	31928	88	1845107
C07_bin.64	ANI95_cluster_00215	9	D06_bin.80	False	90.149	96.37	1.28	19320	142	1744118
D06_bin.80	ANI95_cluster_00215	9	D06_bin.80	True	94.20558	99.19	1.08	42218	66	1781490
G05_bin.72	ANI95_cluster_00215	9	D06_bin.80	False	83.48328	91.82	1.7	17918	159	1733966
G08_bin.58	ANI95_cluster_00215	9	D06_bin.80	False	88.94242	93.01	0.93	58762	52	1915599
H03_bin.33	ANI95_cluster_00215	9	D06_bin.80	False	89.2983	98.39	1.88	31860	103	1855719
H06_bin.24	ANI95_cluster_00215	9	D06_bin.80	False	93.42886	98.39	1.08	44556	67	1815829
D06_bin.95	ANI95_cluster_00216	2	D06_bin.95	True	101.83813	100.0	0.12	243973	16	1713741
G02_bin.66	ANI95_cluster_00216	2	D06_bin.95	False	100.01098	100.0	0.12	61468	37	1739698
A01_bin.83	ANI95_cluster_00217	12	D07_bin.25	False	63.64081	88.31	4.95	11261	318	2359108
A03_bin.30	ANI95_cluster_00217	12	D07_bin.25	False	66.09949	95.56	5.91	12769	382	2848152
A07_bin.20	ANI95_cluster_00217	12	D07_bin.25	False	96.0313	95.36	0.0	67810	68	2490123
C01_bin.51	ANI95_cluster_00217	12	D07_bin.25	False	86.20743	96.77	2.15	21103	236	2578353
C07_bin.63	ANI95_cluster_00217	12	D07_bin.25	False	95.64967	95.16	0.0	49847	88	2519957
D01_bin.16	ANI95_cluster_00217	12	D07_bin.25	False	91.68587	95.16	0.81	58277	69	2638544
D04_bin.26	ANI95_cluster_00217	12	D07_bin.25	False	96.51671	97.31	0.22	32001	133	2454212
D05_bin.53	ANI95_cluster_00217	12	D07_bin.25	False	88.46914	95.25	1.4	23784	187	2521463
D07_bin.25	ANI95_cluster_00217	12	D07_bin.25	True	99.60811	99.19	0.0	42881	107	2719949
E03_bin.50	ANI95_cluster_00217	12	D07_bin.25	False	87.51857	95.16	1.61	41717	86	2331982
G03_bin.48	ANI95_cluster_00217	12	D07_bin.25	False	88.69694	89.25	0.16	26034	134	2304073
G06_bin.36	ANI95_cluster_00217	12	D07_bin.25	False	71.67665	83.76	2.42	6415	475	2368865
D07_bin.37	ANI95_cluster_00218	1	D07_bin.37	True	73.66236	87.76	2.83	9126	389	2581785
D07_bin.58	ANI95_cluster_00219	1	D07_bin.58	True	81.69436	94.74	2.68	36526	109	2427219
A01_bin.61	ANI95_cluster_00220	5	D07_bin.75	False	55.76398	85.23	5.91	11288	289	2369920
C03_bin.1	ANI95_cluster_00220	5	D07_bin.75	False	64.20641	81.8	3.54	13381	274	2530151
D04_bin.38	ANI95_cluster_00220	5	D07_bin.75	False	82.68986	87.34	1.03	50766	78	2441655
D07_bin.75	ANI95_cluster_00220	5	D07_bin.75	True	83.23976	96.94	2.87	65576	60	2665279
H04_bin.36	ANI95_cluster_00220	5	D07_bin.75	False	80.89334	94.38	2.74	23054	172	2677971
A07_bin.69	ANI95_cluster_00221	6	D08_bin.102	False	75.82149	80.12	0.93	36209	106	2039630
D08_bin.102	ANI95_cluster_00221	6	D08_bin.102	True	95.0569	94.41	0.0	65320	63	2222876
F06_bin.77	ANI95_cluster_00221	6	D08_bin.102	False	94.49468	96.89	0.62	71018	55	2392122
F07_bin.29	ANI95_cluster_00221	6	D08_bin.102	False	93.45336	96.27	0.62	29666	133	2213903
G08_bin.79	ANI95_cluster_00221	6	D08_bin.102	False	44.7045	80.62	7.18	3400	495	1584127
H06_bin.6	ANI95_cluster_00221	6	D08_bin.102	False	77.93897	87.89	1.99	4567	467	1885237
A01_bin.23	ANI95_cluster_00222	36	D08_bin.21	False	90.47282	93.32	0.96	195472	19	1839394
A04_bin.35	ANI95_cluster_00222	36	D08_bin.21	False	71.25221	99.2	5.77	90581	36	2420085
A06_bin.92	ANI95_cluster_00222	36	D08_bin.21	False	81.06281	81.04	0.24	122551	27	1885666
A08_bin.80	ANI95_cluster_00222	36	D08_bin.21	False	72.3114	82.85	2.16	27200	106	1999937
B02_bin.60	ANI95_cluster_00222	36	D08_bin.21	False	80.61435	99.52	4.01	114775	34	2251534
B05_bin.49	ANI95_cluster_00222	36	D08_bin.21	False	50.95523	91.38	8.13	23873	135	2107003
B06_bin.69	ANI95_cluster_00222	36	D08_bin.21	False	91.10738	92.07	0.48	144078	34	2041100
B08_bin.13	ANI95_cluster_00222	36	D08_bin.21	False	75.5739	98.08	4.81	154740	35	2498287
B09_bin.83	ANI95_cluster_00222	36	D08_bin.21	False	93.08192	99.2	1.44	108502	31	2121974
C02_bin.70	ANI95_cluster_00222	36	D08_bin.21	False	89.62535	93.43	0.96	99805	27	2054918
C04_bin.16	ANI95_cluster_00222	36	D08_bin.21	False	65.88708	88.94	4.81	99998	29	1986980
C05_bin.109	ANI95_cluster_00222	36	D08_bin.21	False	94.81831	98.56	0.96	106161	33	2215341
C07_bin.7	ANI95_cluster_00222	36	D08_bin.21	False	95.19244	98.61	0.98	148524	28	2295122
C08_bin.64	ANI95_cluster_00222	36	D08_bin.21	False	71.74507	96.55	5.17	104907	40	2192444
D02_bin.21	ANI95_cluster_00222	36	D08_bin.21	False	77.45351	98.8	4.35	41261	91	2257997
D03_bin.26	ANI95_cluster_00222	36	D08_bin.21	False	88.75504	98.24	2.08	91974	47	2545563
D08_bin.21	ANI95_cluster_00222	36	D08_bin.21	True	96.99088	98.1	0.5	139338	25	2182284
E01_bin.22	ANI95_cluster_00222	36	D08_bin.21	False	82.645	96.71	2.88	34450	95	2063616
E02_bin.52	ANI95_cluster_00222	36	D08_bin.21	False	90.44907	98.08	1.59	33017	111	2307136
E04_bin.23	ANI95_cluster_00222	36	D08_bin.21	False	89.36341	92.79	0.96	137611	27	2141307
E08_bin.24	ANI95_cluster_00222	36	D08_bin.21	False	96.06041	99.52	0.96	134411	37	2215187
F02_bin.85	ANI95_cluster_00222	36	D08_bin.21	False	80.8009	84.7	0.96	90580	49	2030086
F03_bin.36	ANI95_cluster_00222	36	D08_bin.21	False	95.11479	98.08	0.96	183719	24	2268914
F04_bin.45	ANI95_cluster_00222	36	D08_bin.21	False	82.15789	85.5	0.96	145989	20	1669430
F08_bin.84	ANI95_cluster_00222	36	D08_bin.21	False	82.00077	95.19	2.88	121357	28	2155529
G01_bin.10	ANI95_cluster_00222	36	D08_bin.21	False	58.92828	88.01	5.95	67468	64	2229293
G02_bin.5	ANI95_cluster_00222	36	D08_bin.21	False	86.73401	89.82	0.96	171681	28	1908544
G03_bin.93	ANI95_cluster_00222	36	D08_bin.21	False	87.22031	93.03	1.44	139241	21	1950276
G04_bin.96	ANI95_cluster_00222	36	D08_bin.21	False	84.25519	87.74	0.96	131729	21	1891888
G05_bin.101	ANI95_cluster_00222	36	D08_bin.21	False	64.72858	98.08	6.81	70498	64	2563671
G06_bin.85	ANI95_cluster_00222	36	D08_bin.21	False	82.44918	93.03	2.16	23258	134	2080355
G07_bin.40	ANI95_cluster_00222	36	D08_bin.21	False	75.84319	86.3	2.16	35239	92	1848009
G08_bin.87	ANI95_cluster_00222	36	D08_bin.21	False	73.49635	93.68	4.05	9405	277	1897306
H01_bin.83	ANI95_cluster_00222	36	D08_bin.21	False	92.51626	99.04	1.44	68076	45	2005383
H03_bin.14	ANI95_cluster_00222	36	D08_bin.21	False	81.31631	82.53	0.48	119001	37	2044680
H06_bin.62	ANI95_cluster_00222	36	D08_bin.21	False	83.12088	88.94	1.44	138328	24	1930020
D08_bin.26	ANI95_cluster_00223	1	D08_bin.26	True	88.45155	94.67	1.33	43845	69	1854653
D08_bin.42	ANI95_cluster_00224	1	D08_bin.42	True	83.36512	90.28	1.4	10962	245	1857537
D08_bin.43	ANI95_cluster_00225	1	D08_bin.43	True	78.3498	82.4	0.81	5030	505	2206490
D08_bin.45	ANI95_cluster_00226	1	D08_bin.45	True	77.79339	81.07	0.67	10219	288	1983152
B06_bin.4	ANI95_cluster_00227	3	D08_bin.46	False	92.28067	94.63	0.67	100477	41	1992863
D08_bin.46	ANI95_cluster_00227	3	D08_bin.46	True	99.73806	99.33	0.34	210966	16	2274240
G04_bin.11	ANI95_cluster_00227	3	D08_bin.46	False	87.14218	85.91	0.0	123688	47	1805392
B06_bin.24	ANI95_cluster_00228	5	D08_bin.51	False	97.29688	96.77	0.0	53198	51	1781377
C08_bin.32	ANI95_cluster_00228	5	D08_bin.51	False	98.34626	97.75	0.0	60026	40	1783362
D08_bin.51	ANI95_cluster_00228	5	D08_bin.51	True	98.54692	97.85	0.0	70072	38	1931437
G08_bin.23	ANI95_cluster_00228	5	D08_bin.51	False	96.86078	96.77	0.1	59568	49	1823376
H03_bin.96	ANI95_cluster_00228	5	D08_bin.51	False	97.68333	97.85	0.1	33983	65	1829277
D08_bin.61	ANI95_cluster_00229	1	D08_bin.61	True	84.92256	93.55	1.77	23386	113	1846322
D08_bin.68	ANI95_cluster_00230	1	D08_bin.68	True	73.08937	89.33	3.37	61357	42	1317956
A01_bin.21	ANI95_cluster_00231	29	D08_bin.97	False	95.00854	98.85	1.06	146354	50	4021565
A02_bin.58	ANI95_cluster_00231	29	D08_bin.97	False	82.66077	83.78	0.38	78727	65	3277893
A03_bin.47	ANI95_cluster_00231	29	D08_bin.97	False	59.38917	93.04	6.9	85557	64	3645666
A04_bin.45	ANI95_cluster_00231	29	D08_bin.97	False	81.64975	96.15	3.08	90615	64	4079199
A05_bin.19	ANI95_cluster_00231	29	D08_bin.97	False	51.05138	98.28	9.66	107718	58	4271580
A06_bin.76	ANI95_cluster_00231	29	D08_bin.97	False	96.88813	97.56	0.38	123373	56	3999189
A07_bin.28	ANI95_cluster_00231	29	D08_bin.97	False	96.77531	98.27	0.38	41891	136	3797121
B05_bin.40	ANI95_cluster_00231	29	D08_bin.97	False	86.20476	91.35	1.09	32316	184	3812359
B08_bin.91	ANI95_cluster_00231	29	D08_bin.97	False	95.49637	96.15	0.38	125277	64	4076552
B09_bin.104	ANI95_cluster_00231	29	D08_bin.97	False	80.93552	93.46	2.69	93182	63	3931643
C02_bin.30	ANI95_cluster_00231	29	D08_bin.97	False	73.91406	84.71	2.37	105956	55	3494256
C07_bin.13	ANI95_cluster_00231	29	D08_bin.97	False	89.54054	92.31	0.79	118594	54	3731151
D02_bin.37	ANI95_cluster_00231	29	D08_bin.97	False	93.27928	94.5	0.38	68698	77	3815343
D03_bin.13	ANI95_cluster_00231	29	D08_bin.97	False	67.83947	80.42	2.69	87387	44	3135084
D08_bin.97	ANI95_cluster_00231	29	D08_bin.97	True	100.95715	99.62	0.1	184135	42	4006905
E02_bin.24	ANI95_cluster_00231	29	D08_bin.97	False	98.61879	97.76	0.0	86429	55	3816307
E03_bin.45	ANI95_cluster_00231	29	D08_bin.97	False	81.87784	97.31	3.27	92594	81	4316661
F01_bin.54	ANI95_cluster_00231	29	D08_bin.97	False	72.50893	80.34	1.72	77683	79	3624724
F03_bin.48	ANI95_cluster_00231	29	D08_bin.97	False	62.19059	99.23	7.69	141559	50	4518939
F07_bin.62	ANI95_cluster_00231	29	D08_bin.97	False	89.24854	90.61	0.38	55074	122	3586703
F08_bin.101	ANI95_cluster_00231	29	D08_bin.97	False	99.2217	99.62	0.38	150610	44	4238036
G04_bin.57	ANI95_cluster_00231	29	D08_bin.97	False	74.53537	95.35	4.23	35137	160	3770002
G07_bin.93	ANI95_cluster_00231	29	D08_bin.97	False	57.41327	93.85	7.38	47607	128	3968181
G08_bin.83	ANI95_cluster_00231	29	D08_bin.97	False	93.85662	96.67	0.64	40182	152	3840265
H01_bin.14	ANI95_cluster_00231	29	D08_bin.97	False	71.3488	88.55	3.46	13650	377	3530981
H03_bin.58	ANI95_cluster_00231	29	D08_bin.97	False	87.03817	96.9	2.02	26497	268	4344058
